Top_Games_Difference,Top_Winrate_Difference,Top_KDA_Difference,Top_AVG_Kills_Difference,Top_AVG_Deaths_Difference,Top_AVG_Assists_Difference,Top_CSM_Difference,Top_GPM_Difference,Top_KP_Difference,Top_DMG%_Difference,Top_DPM_Difference,Top_GOLD_DIFF_15_Difference,Jg_Games_Difference,Jg_Winrate_Difference,Jg_KDA_Difference,Jg_AVG_Kills_Difference,Jg_AVG_Deaths_Difference,Jg_AVG_Assists_Difference,Jg_CSM_Difference,Jg_GPM_Difference,Jg_KP_Difference,Jg_DMG%_Difference,Jg_DPM_Difference,Jg_GOLD_DIFF_15_Difference,Mid_Games_Difference,Mid_Winrate_Difference,Mid_KDA_Difference,Mid_AVG_Kills_Difference,Mid_AVG_Deaths_Difference,Mid_AVG_Assists_Difference,Mid_CSM_Difference,Mid_GPM_Difference,Mid_KP_Difference,Mid_DMG%_Difference,Mid_DPM_Difference,Mid_GOLD_DIFF_15_Difference,Adc_Games_Difference,Adc_Winrate_Difference,Adc_KDA_Difference,Adc_AVG_Kills_Difference,Adc_AVG_Deaths_Difference,Adc_AVG_Assists_Difference,Adc_CSM_Difference,Adc_GPM_Difference,Adc_KP_Difference,Adc_DMG%_Difference,Adc_DPM_Difference,Adc_GOLD_DIFF_15_Difference,Support_Games_Difference,Support_Winrate_Difference,Support_KDA_Difference,Support_AVG_Kills_Difference,Support_AVG_Deaths_Difference,Support_AVG_Assists_Difference,Support_Vision_Per_Min_Difference,Top_Champ_KDA_Difference,Top_Champ_CS_Per_Min_Difference,Top_Champ_Damage_Per_Min_Difference,Top_Champ_Gold_Per_Min_Difference,Top_Champ_CS_Diff_At_15_Difference,Top_Champ_XP_Diff_At_15_Difference,Top_Champ_Gold_Diff_At_15_Difference,TopComfortabilityDifference,Jg_Champ_KDA_Difference,Jg_Champ_CS_Per_Min_Difference,Jg_Champ_Damage_Per_Min_Difference,Jg_Champ_Gold_Per_Min_Difference,Jg_Champ_CS_Diff_At_15_Difference,Jg_Champ_XP_Diff_At_15_Difference,Jg_Champ_Gold_Diff_At_15_Difference,JgComfortabilityDifference,Mid_Champ_KDA_Difference,Mid_Champ_CS_Per_Min_Difference,Mid_Champ_Damage_Per_Min_Difference,Mid_Champ_Gold_Per_Min_Difference,Mid_Champ_CS_Diff_At_15_Difference,Mid_Champ_XP_Diff_At_15_Difference,Mid_Champ_Gold_Diff_At_15_Difference,MidComfortabilityDifference,Adc_Champ_KDA_Difference,Adc_Champ_CS_Per_Min_Difference,Adc_Champ_Damage_Per_Min_Difference,Adc_Champ_Gold_Per_Min_Difference,Adc_Champ_CS_Diff_At_15_Difference,Adc_Champ_XP_Diff_At_15_Difference,Adc_Champ_Gold_Diff_At_15_Difference,AdcComfortabilityDifference,Support_Champ_KDA_Difference,Support_Champ_CS_Per_Min_Difference,Support_Champ_Damage_Per_Min_Difference,Support_Champ_Gold_Per_Min_Difference,Support_Champ_CS_Diff_At_15_Difference,Support_Champ_XP_Diff_At_15_Difference,Support_Champ_Gold_Diff_At_15_Difference,SupportComfortabilityDiffernce,GAME_RESULT
-11.0,15.899999999999999,0.5,-0.3999999999999999,-0.7000000000000002,0.20000000000000018,-0.10000000000000142,-19.0,-8.0,-4.0,-50.0,-878.0,0.0,-10.5,-1.8000000000000003,1.0999999999999999,1.5,-1.0999999999999996,0.10000000000000053,12.0,-2.8999999999999915,0.3000000000000007,42.0,-132.0,-50.0,-17.699999999999996,-0.7000000000000002,0.10000000000000009,0.0,-1.3999999999999995,0.0,-4.0,-6.800000000000004,-2.1999999999999993,15.0,-594.0,-9.0,-7.599999999999994,-1.6,0.0,1.2,1.1,-1.0,-11.0,13.099999999999994,3.0,102.0,73.0,-11.0,-20.300000000000004,-1.1,0.0,1.4,-0.39999999999999947,0.38000000000000034,1.4999999999999998,-1.0,-43.0,-24.0,-10.2,-229.0,7.0,-97.38333333333338,-0.3999999999999999,1.5999999999999996,383.0,60.0,15.1,442.0,619.0,5.76710526315793,0.2999999999999998,-0.1999999999999993,118.0,-13.0,4.1,-39.0,20.0,-91.03620689655173,1.7000000000000002,-0.09999999999999964,-244.0,3.0,-7.8999999999999995,-337.0,-225.0,-94.99499999999995,0.2999999999999998,0.5999999999999999,-20.0,10.0,9.8,111.0,213.0,4.391901234567911,1
-54.0,-20.700000000000003,-1.2999999999999998,-1.5000000000000002,0.5,-0.7999999999999998,-0.8000000000000007,-41.0,-4.699999999999996,-4.899999999999999,-219.0,-993.0,-15.0,-28.2,-1.4999999999999996,-0.5,0.7000000000000002,-1.2999999999999998,0.2999999999999998,-7.0,10.100000000000009,3.5,14.0,60.0,-15.0,-28.2,-1.1,-0.5999999999999996,-0.10000000000000009,-2.2,-0.10000000000000142,-15.0,-0.10000000000000853,-0.3000000000000007,-136.0,-420.0,-15.0,-28.2,-1.3999999999999995,-1.5000000000000004,0.0,-1.5,0.20000000000000107,-28.0,1.8999999999999915,-1.6999999999999993,-162.0,488.0,-54.0,-20.700000000000003,-1.2000000000000002,0.4,0.5,-2.000000000000001,-0.03000000000000025,0.09999999999999964,-1.6000000000000005,-30.0,-104.0,-7.6,-791.0,147.0,259.79999999999995,-0.3999999999999999,-1.8999999999999995,-18.0,-51.0,12.5,220.0,431.0,22.31111111111113,0.2999999999999998,-0.1999999999999993,118.0,-13.0,4.1,-39.0,20.0,29.129545454545394,0.10000000000000009,-3.2,-269.0,-60.0,-4.7,97.0,14.0,-1.4385714285713789,0.8999999999999999,1.1,-39.0,21.0,-1.4000000000000004,-39.0,-33.0,-28.275735294117652,1
0.0,52.400000000000006,4.0,1.0,-1.0,2.8,0.5,48.0,2.5,3.200000000000003,121.0,1437.0,38.0,44.6,1.5,1.2999999999999998,-0.2999999999999998,1.5999999999999996,0.40000000000000036,36.0,-3.3999999999999915,-0.1999999999999993,56.0,408.0,10.0,23.1,1.5999999999999996,1.2999999999999998,-0.3999999999999999,0.5,0.20000000000000107,36.0,2.200000000000003,-1.4000000000000021,3.0,846.0,47.0,38.7,2.8,0.9000000000000004,-0.9999999999999998,1.0999999999999996,0.8000000000000007,47.0,1.9000000000000057,-1.2000000000000028,31.0,644.0,10.0,23.1,0.8999999999999999,-0.20000000000000007,-0.2999999999999998,1.8000000000000007,0.41000000000000014,0.5,-0.09999999999999964,-52.0,-28.0,-3.8,-245.0,93.0,-16.94117647058829,0.19999999999999973,0.20000000000000018,-95.0,20.0,-5.700000000000001,50.0,-272.0,97.89404761904757,-0.2999999999999998,0.1999999999999993,-118.0,13.0,-4.1,39.0,-20.0,7.214912280701753,0.10000000000000009,-3.2,-269.0,-60.0,-4.7,97.0,14.0,91.80068181818177,-0.3999999999999999,-0.19999999999999996,15.0,-4.0,1.9000000000000004,74.0,240.0,17.61499999999998,0
6.0,17.1,0.3999999999999999,0.7,0.0,0.2999999999999998,1.0,42.0,1.6999999999999957,3.0,102.0,740.0,5.0,18.1,1.6000000000000005,1.6000000000000005,-0.8000000000000003,0.09999999999999964,0.0,28.0,2.299999999999997,-1.6999999999999993,-24.0,73.0,7.0,16.1,-0.6999999999999997,-0.6000000000000001,0.5,1.0999999999999996,-0.3000000000000007,-2.0,-3.6000000000000085,-0.1999999999999993,28.0,598.0,7.0,16.1,0.6000000000000001,-0.19999999999999973,0.0,1.7999999999999998,-1.4000000000000004,-25.0,4.0,-4.200000000000003,-57.0,335.0,49.0,20.1,1.5,1.0,-1.9,0.6999999999999993,0.5,0.7000000000000002,-0.6000000000000005,-68.0,-29.0,-15.0,-662.0,-175.0,24.71247357293862,0.3999999999999999,1.8999999999999995,18.0,51.0,-12.5,-220.0,-431.0,-6.182142857142821,1.0,0.20000000000000107,168.0,18.0,0.5,75.0,-35.0,10.273684210526255,-0.40000000000000036,-1.0999999999999996,126.0,-38.0,-4.1,-258.0,-112.0,7.071099050203486,0.5999999999999996,-0.10000000000000009,-52.0,-1.0,0.6000000000000001,7.0,76.0,21.34857142857146,0
-30.0,-26.299999999999997,-1.6999999999999997,-0.6000000000000001,1.0,-1.0,-0.5,-47.0,5.5,2.6999999999999993,-12.0,-1696.0,-30.0,-26.299999999999997,-1.1,-0.6000000000000001,0.30000000000000027,-0.9000000000000004,0.20000000000000018,-17.0,10.899999999999991,2.3999999999999986,13.0,-408.0,-30.0,-26.299999999999997,-0.7000000000000002,-0.8999999999999995,-0.20000000000000018,-1.4000000000000004,0.29999999999999893,-10.0,3.0,-0.40000000000000213,-81.0,-661.0,-45.0,-26.39999999999999,-2.1,-1.4999999999999996,0.6999999999999997,-0.5999999999999996,0.3000000000000007,-34.0,-0.29999999999999716,-3.1000000000000014,-162.0,-418.0,-30.0,-26.299999999999997,-1.5,-0.30000000000000004,0.7999999999999998,-2.6000000000000014,-0.03000000000000025,0.19999999999999973,-1.0,88.0,-15.0,-0.7999999999999998,110.0,-48.0,-93.1600775193798,-0.2999999999999998,0.09999999999999964,134.0,1.0,3.0,27.0,205.0,-52.97206349206351,0.2999999999999998,0.20000000000000107,45.0,2.0,-1.7999999999999998,12.0,23.0,-33.67203947368432,-0.8999999999999995,6.8,104.0,118.0,72.3,945.0,1189.0,25.885714285714243,-0.2999999999999998,-0.5999999999999999,20.0,-10.0,-9.8,-111.0,-213.0,-35.41720025109859,0
-55.0,-15.900000000000006,-0.7,-1.2000000000000002,1.4000000000000004,1.7999999999999998,-0.40000000000000036,-31.0,6.600000000000001,-4.5,-89.0,45.0,-11.0,-19.200000000000003,0.0,0.10000000000000009,0.0,-0.10000000000000053,0.20000000000000018,-2.0,1.2999999999999972,3.0,35.0,315.0,-13.0,-17.900000000000002,0.10000000000000009,-0.2999999999999998,0.0,0.5999999999999996,-0.09999999999999964,-12.0,-1.7000000000000028,-6.0,-209.0,-193.0,-23.0,-27.200000000000003,0.5,0.0,-0.5,-1.1999999999999997,0.0,-18.0,5.3999999999999915,-2.5,-84.0,-835.0,20.0,-13.299999999999997,-2.0,0.0,1.6,0.20000000000000018,-0.8000000000000003,0.10000000000000009,-0.5,270.0,21.0,16.4,732.0,229.0,-73.08648648648648,-0.10000000000000009,1.5,249.0,59.0,12.1,415.0,414.0,5.464285714285722,0.2999999999999998,-0.1999999999999993,118.0,-13.0,4.1,-39.0,20.0,-9.120434782608754,-0.40000000000000036,-1.0999999999999996,126.0,-38.0,-4.1,-258.0,-112.0,-30.30769230769232,0.2999999999999998,0.5999999999999999,-20.0,10.0,9.8,111.0,213.0,7.337518656716412,0
11.0,16.1,0.7999999999999998,0.8,-0.5,-0.39999999999999947,0.40000000000000036,24.0,3.5,1.1999999999999993,5.0,41.0,6.0,14.100000000000001,0.40000000000000036,-1.0,-0.30000000000000027,1.0999999999999996,0.10000000000000053,-8.0,-9.899999999999991,-1.5,-21.0,124.0,55.0,20.800000000000004,1.6,-0.2999999999999998,-1.2999999999999998,0.7999999999999998,1.1000000000000005,46.0,10.899999999999991,4.900000000000002,55.0,172.0,40.0,30.3,3.0999999999999996,0.6999999999999997,-1.2999999999999998,1.0,-1.4000000000000004,7.0,7.299999999999997,2.1000000000000014,43.0,143.0,-10.0,17.799999999999997,0.2999999999999998,-0.19999999999999996,0.0,0.8999999999999986,0.040000000000000036,0.09999999999999964,-1.6000000000000005,-30.0,-104.0,-7.6,-791.0,147.0,254.24,-0.2999999999999998,1.2999999999999998,344.0,39.0,17.8,365.0,686.0,151.49000000000007,-0.40000000000000036,0.9000000000000004,38.0,19.0,5.199999999999999,88.0,47.0,188.35000000000005,-0.6000000000000001,-0.3999999999999986,-178.0,-12.0,12.3,491.0,232.0,20.88428571428568,1.7999999999999998,0.0,-1.0,16.0,-5.199999999999999,99.0,197.0,-210.99827586206894,0
30.0,41.2,1.5,0.7000000000000002,-0.7999999999999998,0.6000000000000005,0.40000000000000036,41.0,-3.5,-0.6999999999999993,83.0,847.0,20.0,20.4,1.0,-0.19999999999999973,-0.2999999999999998,1.1000000000000005,0.7999999999999998,28.0,-9.099999999999994,-1.0,40.0,401.0,30.0,41.2,1.0999999999999996,0.8999999999999999,-0.2999999999999998,0.10000000000000053,0.3000000000000007,51.0,-9.600000000000001,0.5999999999999979,148.0,560.0,30.0,41.2,1.7000000000000002,1.0,-0.19999999999999973,1.7000000000000002,-0.3000000000000007,39.0,4.799999999999997,-0.3000000000000007,115.0,-90.0,29.0,41.8,2.3000000000000003,0.5,-0.8000000000000003,3.0,-0.5,-1.4999999999999998,1.0,43.0,24.0,10.2,229.0,-7.0,99.47777777777776,-0.10000000000000009,1.5,249.0,59.0,12.1,415.0,414.0,47.139880952380906,1.0,0.20000000000000107,168.0,18.0,0.5,75.0,-35.0,51.55888888888887,-0.10000000000000009,3.2,269.0,60.0,4.7,-97.0,-14.0,56.2510476190476,-0.8999999999999999,-1.1,39.0,-21.0,1.4000000000000004,39.0,33.0,40.811847922192754,0
7.0,-15.700000000000003,-0.6999999999999997,-0.3999999999999999,0.6000000000000001,-0.09999999999999964,-0.09999999999999964,-14.0,2.0999999999999943,1.1000000000000014,-52.0,-350.0,-40.0,-12.100000000000001,0.20000000000000018,-0.9999999999999998,-0.5,-0.9000000000000004,0.09999999999999964,-8.0,-1.6000000000000085,1.5,2.0,-262.0,10.0,-4.900000000000006,-0.8000000000000003,-1.8000000000000003,0.0,-0.5,-0.5,-35.0,-4.599999999999994,-2.0,-139.0,-604.0,10.0,-4.900000000000006,-0.20000000000000018,-0.3000000000000007,-0.40000000000000013,-2.0000000000000004,1.0999999999999996,11.0,-4.3999999999999915,-0.10000000000000142,-79.0,-610.0,-57.0,-54.2,-2.9,0.09999999999999998,2.0,-4.300000000000001,-0.14000000000000012,-0.20000000000000018,0.5000000000000009,16.0,1.0,11.2,417.0,268.0,-24.06043956043959,0.6000000000000001,-0.7999999999999998,-157.0,-23.0,-7.4,-157.0,-321.0,7.166666666666686,0.2999999999999998,-0.1999999999999993,118.0,-13.0,4.1,-39.0,20.0,-15.774000000000001,0.40000000000000036,0.5,3.0,21.0,-8.9,-241.0,-134.0,23.369833887043114,0.2999999999999998,-0.7,-32.0,-11.0,-9.2,-104.0,-137.0,-108.3951219512195,1
25.0,15.5,0.5,0.40000000000000013,-0.6000000000000001,-0.2999999999999998,1.0999999999999996,20.0,-8.400000000000006,2.5,113.0,-256.0,-39.0,2.3000000000000007,-0.20000000000000018,1.0,0.6000000000000001,0.0,0.40000000000000036,24.0,-8.0,2.0,122.0,-289.0,-39.0,2.3000000000000007,-0.7000000000000002,-0.5,0.3999999999999999,0.3000000000000007,0.0,-9.0,-8.699999999999996,-4.5,-8.0,-670.0,2.0,12.400000000000002,-0.10000000000000009,1.1999999999999997,0.6999999999999997,0.9000000000000004,-0.5,18.0,9.200000000000003,3.0,132.0,53.0,37.0,-6.399999999999999,-1.0,-0.20000000000000007,1.4,0.0,0.15000000000000036,0.19999999999999973,-1.0,88.0,-15.0,-0.7999999999999998,110.0,-48.0,-93.48266666666666,0.7000000000000002,3.0,201.0,87.0,17.1,497.0,698.0,18.69345238095235,0.2999999999999998,-0.1999999999999993,118.0,-13.0,4.1,-39.0,20.0,-13.21999999999997,-0.5,-0.29999999999999893,157.0,-24.0,7.2,210.0,171.0,-43.232380952380936,0.2999999999999998,-0.7,-32.0,-11.0,-9.2,-104.0,-137.0,13.026190476190493,0
